experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp2_fleet_sensitivity,P1_K15,19,P1,15,1.0,25.0,2.862612289790295,4.7774178724532135,4.7774178724532135,0.9621993127147768,0.9948453608247424,0.9982817869415808,0.0994778128404676,0.1621758596167373,0.0,0,0.0,582,0,61
exp2_fleet_sensitivity,P1_K15,20,P1,15,1.0,25.0,2.945428779512925,5.095115985411753,5.095115985411753,0.9571917808219178,0.9931506849315068,0.9965753424657534,0.1012659732185561,0.1426737570613384,0.0,0,0.0,584,0,62
exp2_fleet_sensitivity,P1_K15,21,P1,15,1.0,25.0,2.863605011183271,4.777417872453469,4.777417872453469,0.9605734767025088,0.992831541218638,1.0,0.0982070558335126,0.1481649689781157,0.0,0,0.0,558,0,63
exp2_fleet_sensitivity,P1_K15,22,P1,15,1.0,25.0,2.9951688352477124,5.085921902117034,5.085921902117034,0.9562937062937062,0.9895104895104896,1.0,0.1028698011687067,0.1482407345830491,0.0,0,0.0,572,0,64
exp2_fleet_sensitivity,P1_K15,23,P1,15,1.0,25.0,3.0270691716410094,5.3143292843691095,5.3143292843691095,0.9413793103448276,0.986206896551724,0.996551724137931,0.1054672542385346,0.1653209104194782,0.0,0,0.0,580,0,65
exp2_fleet_sensitivity,P1_K15,24,P1,15,1.0,25.0,2.910509837564625,4.747527898590732,4.747527898590732,0.9494097807757168,0.9949409780775716,1.0,0.1042757588380456,0.1775258763870511,0.0,0,0.0,593,0,66
exp2_fleet_sensitivity,P1_K15,25,P1,15,1.0,25.0,2.953745599837369,5.057972409122726,5.057972409122726,0.953020134228188,0.9916107382550337,1.0,0.1054845034483087,0.1625820857224208,0.0,0,0.0,596,0,67
exp2_fleet_sensitivity,P1_K15,26,P1,15,1.0,25.0,3.0468942074685184,5.109447995644132,5.109447995644132,0.9412780656303972,0.9861830742659758,1.0,0.1024535959362269,0.1641968588571375,0.0,0,0.0,579,0,68
exp2_fleet_sensitivity,P1_K15,27,P1,15,1.0,25.0,2.9894776458503163,5.184662436200512,5.184662436200512,0.9531531531531532,1.0,1.0,0.0948583240057674,0.1577219323390669,0.0,0,0.0,555,0,69
exp2_fleet_sensitivity,P1_K15,28,P1,15,1.0,25.0,3.0290646998004944,5.248104855005082,5.248104855005082,0.9466192170818504,0.9839857651245552,0.99288256227758,0.0980879888992149,0.1570915513723811,0.0,0,0.0,562,0,70
exp2_fleet_sensitivity,P1_K15,29,P1,15,1.0,25.0,2.8753017413903965,4.8934370278578285,4.8934370278578285,0.9621993127147768,0.9965635738831616,1.0,0.0999346887960754,0.1607419214555182,0.0,0,0.0,582,0,71
exp2_fleet_sensitivity,P2_K15,0,P2,15,1.0,25.0,2.7872289931914733,4.178103363629652,4.178103363629652,0.9619377162629758,0.9896193771626296,0.9965397923875432,0.0991827494896772,0.1805180720117055,0.0,0,0.0,578,0,42
exp2_fleet_sensitivity,P2_K15,1,P2,15,1.0,25.0,2.765264422272157,4.171752456819662,4.171752456819662,0.9626168224299064,0.994392523364486,1.0,0.0928522165403432,0.1687643786996698,0.0,0,0.0,535,0,43
exp2_fleet_sensitivity,P2_K15,2,P2,15,1.0,25.0,2.860957797760624,4.435691374775219,4.435691374775219,0.9575221238938052,0.9893805309734514,1.0,0.1002405688766094,0.1901762970281876,0.0,0,0.0,565,0,44
exp2_fleet_sensitivity,P2_K15,3,P2,15,1.0,25.0,2.8298708192040607,4.444182607149685,4.444182607149685,0.9565943238731218,0.991652754590985,0.998330550918197,0.1045101247909326,0.1763081353328981,0.0,0,0.0,599,0,45
