experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp3_demand_sensitivity,P0_K20_d0.75,7,P0,20,0.75,25.0,8.34845287450382,19.927038471424297,19.927038471424297,0.618421052631579,0.6951754385964912,0.07412348136049682,0.4342247475397157,0.0,0,0.0,456,0,49
exp3_demand_sensitivity,P0_K20_d0.75,8,P0,20,0.75,25.0,7.885961089975173,19.283797431017774,19.283797431017774,0.6681715575620768,0.7336343115124153,0.0691106987749267,0.43613173311337183,0.0,0,0.0,443,0,50
exp3_demand_sensitivity,P0_K20_d0.75,9,P0,20,0.75,25.0,7.895289406587173,18.755734788898053,18.755734788898053,0.6450892857142857,0.7075892857142857,0.06968671244291871,0.45771525550020525,0.0,0,0.0,448,0,51
exp3_demand_sensitivity,P0_K20_d0.75,10,P0,20,0.75,25.0,7.865449944701407,19.331545291083785,19.331545291083785,0.6807511737089202,0.7347417840375586,0.06666755192084416,0.40331445154021656,0.0,0,0.0,426,0,52
exp3_demand_sensitivity,P0_K20_d0.75,11,P0,20,0.75,25.0,8.063115203591416,19.032284370900356,19.032284370900356,0.6440677966101694,0.6924939467312349,0.06577485537467022,0.40457219491605917,0.0,0,0.0,413,0,53
exp3_demand_sensitivity,P0_K20_d0.75,12,P0,20,0.75,25.0,8.507485625599363,21.686764852206153,21.686764852206153,0.6357758620689655,0.6918103448275862,0.07342440034236343,0.44688202359165985,0.0,0,0.0,464,0,54
exp3_demand_sensitivity,P0_K20_d0.75,13,P0,20,0.75,25.0,8.350848086731048,19.30740508739521,19.30740508739521,0.6255506607929515,0.6872246696035242,0.07113705734538948,0.47164314264125184,0.0,0,0.0,454,0,55
exp3_demand_sensitivity,P0_K20_d0.75,14,P0,20,0.75,25.0,8.539867848223048,19.189366805508847,19.189366805508847,0.5899122807017544,0.6644736842105263,0.07357345516214017,0.44515826646848194,0.0,0,0.0,456,0,56
exp3_demand_sensitivity,P0_K20_d0.75,15,P0,20,0.75,25.0,7.218468583510262,18.018761769694514,18.018761769694514,0.6842105263157895,0.7440191387559809,0.06317441178849585,0.43662694575171607,0.0,0,0.0,418,0,57
exp3_demand_sensitivity,P0_K20_d0.75,16,P0,20,0.75,25.0,8.156589525359298,20.130054939764932,20.130054939764932,0.6520681265206812,0.7153284671532847,0.0649858551350257,0.41378016899740266,0.0,0,0.0,411,0,58
exp3_demand_sensitivity,P0_K20_d0.75,17,P0,20,0.75,25.0,7.3038248167969435,18.02416996901144,18.02416996901144,0.6932668329177057,0.7531172069825436,0.061442888704401,0.38675035065414193,0.0,0,0.0,401,0,59
exp3_demand_sensitivity,P0_K20_d0.75,18,P0,20,0.75,25.0,8.179375002677387,19.473723776658563,19.473723776658563,0.6412037037037037,0.7106481481481481,0.06866973892000668,0.4424448845252497,0.0,0,0.0,432,0,60
exp3_demand_sensitivity,P0_K20_d0.75,19,P0,20,0.75,25.0,8.289045470537614,21.033948544854987,21.033948544854987,0.6343115124153499,0.7110609480812641,0.06922190273234778,0.4462816653398283,0.0,0,0.0,443,0,61
exp3_demand_sensitivity,P0_K20_d0.75,20,P0,20,0.75,25.0,8.050783168952563,19.770919539346952,19.770919539346952,0.6651162790697674,0.7186046511627907,0.06667110507004015,0.3995751684425972,0.0,0,0.0,430,0,62
exp3_demand_sensitivity,P0_K20_d0.75,21,P0,20,0.75,25.0,8.237839735440062,20.05019338248073,20.05019338248073,0.634703196347032,0.7146118721461188,0.06940877482648188,0.427924177161441,0.0,0,0.0,438,0,63
exp3_demand_sensitivity,P0_K20_d0.75,22,P0,20,0.75,25.0,8.42398909299255,21.68736980965059,21.68736980965059,0.639269406392694,0.678082191780822,0.0704974291471088,0.4314126335113246,0.0,0,0.0,438,0,64
exp3_demand_sensitivity,P0_K20_d0.75,23,P0,20,0.75,25.0,8.003636803203392,19.44084890940508,19.44084890940508,0.6518691588785047,0.7266355140186916,0.06871006078706196,0.41186041828803227,0.0,0,0.0,428,0,65
exp3_demand_sensitivity,P0_K20_d0.75,24,P0,20,0.75,25.0,8.113127370070314,19.212974461886063,19.212974461886063,0.6400911161731208,0.7107061503416856,0.06963324977706367,0.42358327477366986,0.0,0,0.0,439,0,66
exp3_demand_sensitivity,P0_K20_d0.75,25,P0,20,0.75,25.0,8.07224204849272,19.189366805508712,19.189366805508712,0.6554809843400448,0.7158836689038032,0.06985929945156008,0.4378491355356835,0.0,0,0.0,447,0,67
exp3_demand_sensitivity,P0_K20_d0.75,26,P0,20,0.75,25.0,7.6973319633746815,18.02416996901144,18.02416996901144,0.6643990929705216,0.7165532879818595,0.06873705605803708,0.3938247128335219,0.0,0,0.0,441,0,68
exp3_demand_sensitivity,P0_K20_d0.75,27,P0,20,0.75,25.0,8.468576330766084,20.62246869918357,20.62246869918357,0.6244444444444445,0.6977777777777778,0.07024802565550636,0.4416758639835746,0.0,0,0.0,450,0,69
