response_time_mean,response_time_mean_ci_lo,response_time_mean_ci_hi,response_time_median,response_time_median_ci_lo,response_time_median_ci_hi,response_time_p90,response_time_p90_ci_lo,response_time_p90_ci_hi,coverage_fraction,coverage_fraction_ci_lo,coverage_fraction_ci_hi,queue_fraction,queue_fraction_ci_lo,queue_fraction_ci_hi,total_incidents,total_incidents_ci_lo,total_incidents_ci_hi,dispatch_delay_mean,dispatch_delay_mean_ci_lo,dispatch_delay_mean_ci_hi,travel_time_mean,travel_time_mean_ci_lo,travel_time_mean_ci_hi,response_time_p95_approx,policy,capacity,K
2.616727061195069,2.590076336209144,2.643377786180994,2.2413818664904213,2.2214431842614237,2.2613205487194192,3.9897962084074985,3.915636233429859,4.063956183385138,0.996490585951834,0.9953252321201236,0.9976559397835444,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.116727061194877,1.0900763362089505,1.1433777861808037,4.161389030760952,P1_demand,4,20
2.5622829964945195,2.5373731051040878,2.587192887884952,2.247021028320475,2.230388464894724,2.2636535917462264,3.742581415083888,3.693327784601908,3.791835045565868,0.9964901671293682,0.9955827490200873,0.9973975852386492,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.062282996494331,1.037373105103898,1.087192887884764,3.835667665131467,P2_optimised,4,20
3.11136738950995,3.0932728110069645,3.129461968012936,3.006016969967789,2.979773159354309,3.032260780581268,4.053856136028493,4.0193304487346015,4.0883818233223845,0.9966117782419716,0.9957542612035972,0.9974692952803458,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,1.6113673895097766,1.593272811006792,1.629461968012761,4.161313521433585,P0,5,20
2.616727061195069,2.590076336209144,2.643377786180994,2.2413818664904213,2.221443184261424,2.2613205487194192,3.9897962084074985,3.915636233429859,4.063956183385138,0.996490585951834,0.9953252321201236,0.9976559397835444,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.116727061194877,1.0900763362089505,1.1433777861808037,4.161389030760952,P1_demand,5,20
2.5622829964945195,2.537373105104088,2.587192887884952,2.247021028320475,2.230388464894724,2.2636535917462264,3.742581415083888,3.693327784601908,3.791835045565868,0.9964901671293682,0.9955827490200873,0.9973975852386492,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.062282996494331,1.037373105103898,1.087192887884764,3.835667665131467,P2_optimised,5,20
2.442975203148147,2.4261408093629,2.4598095969333937,2.308419188068231,2.2994891947429057,2.3173491813935563,3.299194010536333,3.2534879709350224,3.344900050137644,0.9983751518989616,0.9976967459578422,0.9990535578400812,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,0.942975203147952,0.9261408093627056,0.9598095969331982,3.3866625236731887,P0,1,40
2.392390854617624,2.3742571222266853,2.410524587008562,2.240726597012568,2.2265363477423423,2.2549168462827933,3.169638757969166,3.1392679923134734,3.2000095236248587,0.9974365914272192,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8923908546174338,0.8742571222264929,0.9105245870083748,3.2606831032309778,P1_demand,1,40
2.379870597832641,2.3618081290716675,2.397933066593616,2.240312720803175,2.2261336880955183,2.2544917535108318,3.1825421148371604,3.151745513663593,3.213338716010728,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8798705978324524,0.8618081290714759,0.8979330665934289,3.282369147396699,P2_optimised,1,40
2.442975203148147,2.4261408093629,2.4598095969333937,2.308419188068231,2.2994891947429057,2.3173491813935563,3.299194010536333,3.2534879709350224,3.344900050137644,0.9983751518989616,0.9976967459578422,0.9990535578400812,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,0.942975203147952,0.9261408093627056,0.9598095969331982,3.3866625236731887,P0,2,40
2.324233987197097,2.3073647803740016,2.3411031940201923,2.1866944700589204,2.172242699822372,2.201146240295469,3.0762017034318747,3.028345627539311,3.1240577793244384,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8242339871969065,0.8073647803738101,0.841103194020003,3.1660984129270644,P1_demand,2,40
2.4205282329084707,2.398505320373448,2.4425511454434936,2.227870280828764,2.2090730102413425,2.2466675514161847,3.2538889746024338,3.199437331634232,3.308340617570636,0.9974365914272192,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.920528232908281,0.8985053203732544,0.9425511454433076,3.368551975501779,P2_optimised,2,40
2.442975203148147,2.4261408093629,2.4598095969333937,2.308419188068231,2.2994891947429057,2.3173491813935563,3.299194010536333,3.2534879709350224,3.344900050137644,0.9983751518989616,0.9976967459578422,0.9990535578400812,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,0.942975203147952,0.9261408093627056,0.9598095969331982,3.3866625236731887,P0,3,40
2.334530476927344,2.3164222609698566,2.352638692884831,2.193914446663271,2.1786854996466016,2.2091433936799407,3.1156311943008013,3.076335512276571,3.1549268763250318,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8345304769271529,0.8164222609696643,0.8526386928846414,3.166098412927141,P1_demand,3,40
2.454654910517992,2.433716830668996,2.4755929903669878,2.232486902151301,2.2151616587731806,2.2498121455294213,3.3680609253206013,3.3291272525951743,3.4069945980460283,0.9974365914272192,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9546549105178028,0.9337168306688044,0.9755929903668014,3.4561787165208577,P2_optimised,3,40
2.442975203148147,2.4261408093629,2.4598095969333937,2.308419188068231,2.2994891947429057,2.3173491813935563,3.299194010536333,3.2534879709350224,3.344900050137644,0.9983751518989616,0.9976967459578422,0.9990535578400812,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,0.942975203147952,0.9261408093627056,0.9598095969331982,3.3866625236731887,P0,4,40
2.344563825103672,2.326638532367716,2.3624891178396275,2.193914446663271,2.1786854996466016,2.2091433936799407,3.1474648923431743,3.104256262651641,3.1906735220347078,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8445638251034798,0.8266385323675225,0.8624891178394372,3.2585311714061223,P1_demand,4,40
2.4945307739943448,2.4729268076687925,2.516134740319897,2.2389112865288894,2.2242738961884863,2.2535486768692925,3.4792590966924584,3.4302824522258946,3.528235741159022,0.9974365914272192,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9945307739941558,0.9729268076686024,1.0161347403197094,3.623305876505532,P2_optimised,4,40
2.442975203148147,2.4261408093629,2.4598095969333937,2.308419188068231,2.2994891947429057,2.3173491813935563,3.299194010536333,3.2534879709350224,3.344900050137644,0.9983751518989616,0.9976967459578422,0.9990535578400812,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,0.942975203147952,0.9261408093627056,0.9598095969331982,3.3866625236731887,P0,5,40
2.344563825103672,2.326638532367716,2.3624891178396275,2.193914446663271,2.1786854996466016,2.2091433936799407,3.1474648923431743,3.104256262651641,3.190673522034708,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8445638251034798,0.8266385323675225,0.8624891178394372,3.2585311714061223,P1_demand,5,40
2.492675750212321,2.470036532327714,2.515314968096928,2.241473581885828,2.225259791958526,2.2576873718131285,3.52455396568928,3.4741909710250454,3.574916960353514,0.9983753759358828,0.9976969926136378,0.999053759258128,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9926757502121322,0.9700365323275244,1.0153149680967395,3.67132255132527,P2_optimised,5,40
2.778325123872785,2.7603620647571225,2.7962881829884476,2.682494161737573,2.654389696612272,2.7105986268628737,3.563767760470874,3.5224024511839147,3.6051330697578337,0.9983751518989616,0.9976967459578422,0.9990535578400811,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,1.2783251238725974,1.2603620647569338,1.296288182988261,3.741956148494418,P0,1,30
2.4722229819184407,2.4503631510679824,2.494082812768899,2.2441175691675,2.2286265924270787,2.259608545907921,3.390512375109954,3.3454186023342216,3.4356061478856863,0.9974365914272191,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9722229819182507,0.9503631510677908,0.9940828127687107,3.5600379938654516,P1_demand,1,30
2.4256826713323347,2.4066528886276917,2.444712454036978,2.243288892369506,2.227574558783169,2.2590032259558432,3.2797872954214156,3.233893933841502,3.325680657001329,0.9971958368167357,0.9963134954973276,0.9980781781361439,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9256826713321437,0.9066528886274974,0.9447124540367899,3.4437766601924866,P2_optimised,1,30
2.778325123872785,2.7603620647571225,2.7962881829884476,2.682494161737573,2.654389696612272,2.7105986268628737,3.563767760470874,3.5224024511839147,3.6051330697578337,0.9983751518989616,0.9976967459578422,0.9990535578400811,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,1.2783251238725974,1.2603620647569338,1.296288182988261,3.741956148494418,P0,2,30
2.385296531935148,2.3640579226562104,2.406535141214085,2.2017060192802855,2.1837923628706957,2.2196196756898754,3.188357504077858,3.138684817832217,3.238030190323499,0.9974365914272191,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8852965319349557,0.8640579226560161,0.9065351412138953,3.347775379281751,P1_demand,2,30
2.4423183198791105,2.4181495028580526,2.4664871369001684,2.229382209597638,2.2108545571159772,2.247909862079299,3.3483286715614353,3.289761575271574,3.4068957678512968,0.9974365914272191,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.9423183198789226,0.9181495028578613,0.9664871368999838,3.515745105139507,P2_optimised,2,30
2.778325123872785,2.7603620647571225,2.7962881829884476,2.682494161737573,2.654389696612272,2.7105986268628737,3.563767760470874,3.5224024511839147,3.6051330697578337,0.9983751518989616,0.9976967459578422,0.9990535578400811,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,1.2783251238725974,1.2603620647569338,1.296288182988261,3.741956148494418,P0,3,30
2.3900009471504444,2.367236947094945,2.412764947205944,2.199762644098719,2.18150769540758,2.218017592789858,3.206886473996235,3.1488350789127644,3.2649378690797057,0.9974365914272191,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8900009471502532,0.8672369470947509,0.9127649472057556,3.367230797696047,P1_demand,3,30
2.5000683036203903,2.4784842936147973,2.5216523136259834,2.2403165350829397,2.2256867868100967,2.2549462833557827,3.5030555168657656,3.4512369448860163,3.554874088845515,0.9972023317125117,0.9964049442606304,0.997999719164393,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.0000683036202012,0.9784842936146069,1.0216523136257956,3.678208292709054,P2_optimised,3,30
2.778325123872785,2.7603620647571225,2.7962881829884476,2.682494161737573,2.654389696612272,2.7105986268628737,3.563767760470874,3.5224024511839147,3.6051330697578337,0.9983751518989616,0.9976967459578422,0.9990535578400811,0.0,0.0,0.0,571.5333333333333,559.1188358906549,583.9478307760118,1.5,1.5,1.5,1.2783251238725974,1.2603620647569338,1.296288182988261,3.741956148494418,P0,5,30
2.3900009471504444,2.367236947094945,2.412764947205944,2.199762644098719,2.18150769540758,2.218017592789858,3.206886473996235,3.1488350789127644,3.2649378690797057,0.9974365914272191,0.9966358933775114,0.9982372894769268,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,0.8900009471502532,0.8672369470947509,0.9127649472057556,3.367230797696047,P1_demand,5,30
2.5020251190830836,2.4775455620865965,2.5265046760795706,2.2422369734574445,2.2260003469039207,2.2584736000109684,3.5503330207631354,3.4971333980206922,3.6035326435055786,0.9981411162211755,0.9973668841988114,0.9989153482435397,0.0,0.0,0.0,571.6,559.2315825099536,583.9684174900465,1.5,1.5,1.5,1.0020251190828948,0.9775455620864075,1.0265046760793821,3.7278496718012923,P2_optimised,5,30
