mean_response_time,p90_response_time,coverage_6min,coverage_8min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,cbd_mean_rt,cbd_coverage_6min,cbd_coverage_8min,non_cbd_mean_rt,non_cbd_coverage_6min,non_cbd_coverage_8min,random_seed,experiment_id,scenario_id,replication,policy,K,scenario_type
3.334558527400405,5.843629345498499,0.9247191011235955,0.9887640449438202,0.11839524112806606,0.24026270617389084,0.0,0,0.0,890,0,2.8210703650085667,0.9979757085020243,1.0,3.975122043111437,0.8333333333333334,0.9747474747474747,67,cbd_robustness,A_cbdsurge_P0,25,P0,20,cbd_surge
3.2714124862574576,5.7257439034056645,0.9325581395348838,0.9976744186046511,0.11473429240468365,0.22601762507881068,0.0,0,0.0,860,0,2.8213289288857037,0.99375,1.0,3.8399390850428303,0.8552631578947368,0.9947368421052631,68,cbd_robustness,A_cbdsurge_P0,26,P0,20,cbd_surge
3.1980292290785197,5.190441496811224,0.9332627118644068,0.9915254237288136,0.12325675985614748,0.2156925490333582,0.0,0,0.0,944,0,2.7767185843866256,0.9944649446494465,0.9981549815498155,3.7660649739118695,0.8507462686567164,0.9825870646766169,69,cbd_robustness,A_cbdsurge_P0,27,P0,20,cbd_surge
3.307499179307602,5.892374602399144,0.9188571428571428,0.9908571428571429,0.11668115392477282,0.2094906329655311,0.0,0,0.0,875,0,2.872263095239891,0.9899799599198397,0.9979959919839679,3.88511302491874,0.824468085106383,0.9813829787234043,70,cbd_robustness,A_cbdsurge_P0,28,P0,20,cbd_surge
3.243666468375319,5.725743903405686,0.9310734463276836,0.9943502824858758,0.11553433880146087,0.22231680471819165,0.0,0,0.0,885,0,2.8077869326947056,0.9980276134122288,1.0,3.8282985440104267,0.8412698412698413,0.9867724867724867,71,cbd_robustness,A_cbdsurge_P0,29,P0,20,cbd_surge
3.171367802216171,5.093761038327216,0.9377162629757786,0.9948096885813149,0.09123959152840908,0.2010205990560199,0.0,0,0.0,578,0,2.7397240573222694,0.9969230769230769,1.0,3.7258508737201943,0.8616600790513834,0.9881422924901185,42,cbd_robustness,B_cbdslow_P0,0,P0,20,cbd_slow_service
3.210604719093761,5.093761038327216,0.9420560747663551,0.9981308411214953,0.08558849829606148,0.20235076471258678,0.0,0,0.0,535,0,2.7897885348638547,1.0,1.0,3.7478168691744917,0.8680851063829788,0.9957446808510638,43,cbd_robustness,B_cbdslow_P0,1,P0,20,cbd_slow_service
3.2276630882760315,5.796145204286918,0.9292035398230089,0.9964601769911504,0.09210854436576409,0.18750104101399698,0.0,0,0.0,565,0,2.78198859716086,0.9966777408637874,1.0,3.735799534585375,0.8522727272727273,0.9924242424242424,44,cbd_robustness,B_cbdslow_P0,2,P0,20,cbd_slow_service
3.1296299684674653,5.093761038327216,0.9465776293823038,0.998330550918197,0.09585652758126093,0.1529321653543722,0.0,0,0.0,599,0,2.7858486235935196,0.9970588235294118,1.0,3.580925942433263,0.8803088803088803,0.9961389961389961,45,cbd_robustness,B_cbdslow_P0,3,P0,20,cbd_slow_service
3.2796679721024,5.772678103993283,0.9272097053726169,0.9913344887348353,0.0915818411595418,0.17685081873420175,0.0,0,0.0,577,0,2.831468973923243,1.0,1.0,3.822315035031954,0.8390804597701149,0.9808429118773946,46,cbd_robustness,B_cbdslow_P0,4,P0,20,cbd_slow_service
3.123496998383285,5.093761038326363,0.946983546617916,0.9963436928702011,0.08600410244513106,0.16968986204070977,0.0,0,0.0,547,0,2.737721017594202,0.9968253968253968,1.0,3.6472876619546706,0.8793103448275862,0.9913793103448276,47,cbd_robustness,B_cbdslow_P0,5,P0,20,cbd_slow_service
3.0956098128058405,5.0138747434231155,0.955719557195572,0.996309963099631,0.0873119095509289,0.1557539844231889,0.0,0,0.0,542,0,2.7010384499099214,1.0,1.0,3.5739269343572193,0.9020408163265307,0.9918367346938776,48,cbd_robustness,B_cbdslow_P0,6,P0,20,cbd_slow_service
3.2606150524954867,5.725743903405494,0.9390243902439024,0.9947735191637631,0.09504908893706107,0.18210200006409644,0.0,0,0.0,574,0,2.834311222961544,0.9968152866242038,1.0,3.7754589081634022,0.8692307692307693,0.9884615384615385,49,cbd_robustness,B_cbdslow_P0,7,P0,20,cbd_slow_service
3.2116625038258855,5.725743903405558,0.9340866290018832,0.9962335216572504,0.0859444262290833,0.15744978711249374,0.0,0,0.0,531,0,2.7380889894739906,0.9967213114754099,1.0,3.8507772023981337,0.8495575221238938,0.9911504424778761,50,cbd_robustness,B_cbdslow_P0,8,P0,20,cbd_slow_service
3.0548724743068667,5.021453252837915,0.9600725952813067,1.0,0.08946664492551978,0.16769274008868576,0.0,0,0.0,551,0,2.773145519932677,1.0,1.0,3.453985659670302,0.9035087719298246,1.0,51,cbd_robustness,B_cbdslow_P0,9,P0,20,cbd_slow_service
3.153414155560728,5.150185358440663,0.9406919275123559,0.9950576606260296,0.0974770365360822,0.21714245924444137,0.0,0,0.0,607,0,2.7267105267414835,1.0,1.0,3.722899383254105,0.8615384615384616,0.9884615384615385,52,cbd_robustness,B_cbdslow_P0,10,P0,20,cbd_slow_service
3.3665501326742246,5.892374602399144,0.9080068143100511,0.9948892674616695,0.09592810245065934,0.19252543348404835,0.0,0,0.0,587,0,2.846387070259388,0.996742671009772,1.0,3.936871776107635,0.8107142857142857,0.9892857142857143,53,cbd_robustness,B_cbdslow_P0,11,P0,20,cbd_slow_service
3.1751248211623504,5.132147901681007,0.9406307977736549,1.0,0.08638603294243924,0.15948778611582431,0.0,0,0.0,539,0,2.753673155025204,0.9965156794425087,1.0,3.655111440929657,0.876984126984127,1.0,54,cbd_robustness,B_cbdslow_P0,12,P0,20,cbd_slow_service
