experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp1_policy_comparison,P1_K20,28,P1,20,1.0,25.0,2.6964227757884984,4.0440773719539305,4.0440773719539305,0.9679715302491103,0.9893238434163701,0.998220640569395,0.072638686310846,0.12279848617953604,0.0,0,0.0,562,0,70
exp1_policy_comparison,P1_K20,29,P1,20,1.0,25.0,2.562750958493679,3.899407070323946,3.899407070323946,0.9845360824742269,1.0,1.0,0.07404871225357498,0.13040615894204183,0.0,0,0.0,582,0,71
exp1_policy_comparison,P2_K20,0,P2,20,1.0,25.0,2.5039036074471404,3.642126530905898,3.642126530905898,0.9878892733564014,0.9982698961937716,1.0,0.07357475024741553,0.14354548539909273,0.0,0,0.0,578,0,42
exp1_policy_comparison,P2_K20,1,P2,20,1.0,25.0,2.5034459048495434,3.5670076980009355,3.5670076980009355,0.983177570093458,0.9981308411214953,1.0,0.06894435631983525,0.14101540081533623,0.0,0,0.0,535,0,43
exp1_policy_comparison,P2_K20,2,P2,20,1.0,25.0,2.563743777061885,3.739446598968641,3.739446598968641,0.9787610619469026,0.9982300884955753,1.0,0.07434746077603456,0.12573782004435874,0.0,0,0.0,565,0,44
exp1_policy_comparison,P2_K20,3,P2,20,1.0,25.0,2.5668869628612434,3.8076808436126734,3.8076808436126734,0.9849749582637729,0.998330550918197,0.998330550918197,0.07760120802797449,0.1328284269799398,0.0,0,0.0,599,0,45
exp1_policy_comparison,P2_K20,4,P2,20,1.0,25.0,2.6155047565449974,3.803399027242449,3.803399027242449,0.9774696707105719,0.9948006932409013,0.9982668977469671,0.07392236570012468,0.1283240689015598,0.0,0,0.0,577,0,46
exp1_policy_comparison,P2_K20,5,P2,20,1.0,25.0,2.5358763322880384,3.684507814729304,3.684507814729304,0.9872029250457038,0.9981718464351006,1.0,0.06954197323684956,0.12865445982392737,0.0,0,0.0,547,0,47
exp1_policy_comparison,P2_K20,6,P2,20,1.0,25.0,2.474059513111044,3.5398206839644177,3.5398206839644177,0.9926605504587156,0.998165137614679,1.0,0.07086400170173188,0.13034025205878236,0.0,0,0.0,545,0,48
exp1_policy_comparison,P2_K20,7,P2,20,1.0,25.0,2.5960184260206116,3.7312622821634007,3.7312622821634007,0.9843205574912892,0.9982578397212544,1.0,0.07675180415429873,0.14132363486916977,0.0,0,0.0,574,0,49
exp1_policy_comparison,P2_K20,8,P2,20,1.0,25.0,2.5110606772420465,3.6421265309061113,3.6421265309061113,0.9793233082706767,0.9962406015037594,0.9962406015037594,0.06937109109605427,0.11439242196553388,0.0,0,0.0,532,0,50
exp1_policy_comparison,P2_K20,9,P2,20,1.0,25.0,2.5341044524704124,3.6181505099211213,3.6181505099211213,0.9816176470588235,0.9944852941176471,0.9981617647058824,0.07113670413908023,0.13192242492773903,0.0,0,0.0,544,0,51
exp1_policy_comparison,P2_K20,10,P2,20,1.0,25.0,2.517822812700924,3.6444402992626057,3.6444402992626057,0.9884868421052632,0.9967105263157895,1.0,0.07884737783964753,0.14933846468574613,0.0,0,0.0,608,0,52
exp1_policy_comparison,P2_K20,11,P2,20,1.0,25.0,2.7261923888113584,4.035641844981,4.035641844981,0.969335604770017,0.9948892674616695,0.9982964224872232,0.07757526520460914,0.13199256747444169,0.0,0,0.0,587,0,53
exp1_policy_comparison,P2_K20,12,P2,20,1.0,25.0,2.538379677998697,3.803399027242449,3.803399027242449,0.9833024118738405,0.9981447124304267,1.0,0.06975970447840904,0.1106124521506355,0.0,0,0.0,539,0,54
exp1_policy_comparison,P2_K20,13,P2,20,1.0,25.0,2.535092402741945,3.7394465989682146,3.7394465989682146,0.9843205574912892,0.9947735191637631,0.9965156794425087,0.0739014486896715,0.14484165739542326,0.0,0,0.0,574,0,55
exp1_policy_comparison,P2_K20,14,P2,20,1.0,25.0,2.537282076160084,3.661293191803025,3.661293191803025,0.9824253075571178,0.9929701230228472,0.9982425307557118,0.07477748129974052,0.13048289147571818,0.0,0,0.0,569,0,56
exp1_policy_comparison,P2_K20,15,P2,20,1.0,25.0,2.5706493070393845,3.7394465989686196,3.7394465989686196,0.9790575916230366,0.9965095986038395,1.0,0.07239532715211514,0.1325397014335931,0.0,0,0.0,573,0,57
exp1_policy_comparison,P2_K20,16,P2,20,1.0,25.0,2.58503456797,3.8994070703234343,3.8994070703234343,0.9803220035778175,0.9964221824686941,0.9964221824686941,0.0724612457636314,0.16013683393129174,0.0,0,0.0,559,0,58
exp1_policy_comparison,P2_K20,17,P2,20,1.0,25.0,2.601548190824117,3.888702303127972,3.888702303127972,0.9826989619377162,1.0,1.0,0.07424266113088093,0.12487599942193055,0.0,0,0.0,578,0,59
