,1,5,6,7,9,10,13,14,17,18,19,20,22,23,24,25,26,28,30,32,33,34,50,52,76,84,90,94,108,114
Battalion 9/Engine 54/Ladder 4,3.7594784174605396,3.108952694613027,2.039526129154648,3.1322693582180183,2.3872522271980356,1.050461825950475,1.571862058702304,0.6004084892267276,1.047871362596392,0.20084478577717632,1.7910385791952534,1.3172429172946098,1.8691324092381663,3.0530863384854383,2.564665742993133,3.8556336350254723,3.8309368959609436,3.5639159577639865,4.918277677072041,4.7107586570065125,6.056048261582792,7.665456954498882,10.159632106497392,8.992158096644813,5.694461838777211,4.554551437666725,4.165073733482675,3.2018981674777907,3.6164932847511837,3.8411381782646936
Engine 23,4.267892233699991,3.583772453614146,2.5566728786987762,3.546785928016422,2.7981666213649317,1.5789222273999397,1.9915739199303124,1.0734250869686486,1.170181386103049,0.33796731282648296,1.3177123807197393,0.8796050098630381,1.3372913242266309,2.5255845313129166,2.069081258495991,3.3338379766031605,3.3244638589928104,3.036606486380795,4.408203263208215,4.184460459398683,5.544754125172455,7.152641328196029,9.640922511399522,8.460519354433467,6.159568861973607,4.98632008692761,4.380315850908003,3.3458782066858777,3.5034388553609284,3.458139756874287
Engine 40/Ladder 35,4.706673173863438,4.074276055981818,2.9810990344093353,4.085148473124986,3.3372743540750403,1.8950666653232278,2.523451974393835,1.5639874667936502,1.748781691159922,0.779904243038043,1.4554794018106176,0.3588388382605332,1.119209290554337,2.3731412325126406,1.6320445235454217,3.2024953069772883,2.905331395250366,2.7071076609923135,3.994957549254131,3.838702426710479,5.132326179522507,6.742358886112082,9.247951272127217,8.149558206201478,6.660196395669829,5.515031182530187,4.95897088903299,3.9173941372417818,3.973395258637188,3.665434294274452
Division 3/Ladder 25,5.28175973574484,4.636896459626506,3.5567287476551983,4.619936311930247,3.871252220868556,2.4703995678003485,3.0627100822616877,2.121012906650919,2.186722489409787,1.3362061903722935,1.3840557424037372,0.21895115391627357,0.747417940529019,1.9479973933373667,1.0564359758514066,2.7712922543188054,2.3295060578162015,2.1596735946119807,3.4189343030593964,3.2786954323650392,4.5559275101651115,6.165810416073512,8.672799499750568,7.59469001786443,7.219846502130952,6.057972381638205,5.370668820451468,4.292504347729826,4.140859870914244,3.5246663790189228
Engine 74,5.534680462345567,4.863356069843435,3.81383389636256,4.810322073282232,4.063355447852636,2.7533032005295195,3.264546601921061,2.350223258671525,2.316245379359663,1.5759915395301891,1.254077662415667,0.5217733574729573,0.49745157963898057,1.635624880592455,0.7905249203191824,2.454982031454774,2.056583409758801,1.8479740683971946,3.1452038253263153,2.976305839644929,4.283252845031869,5.893274464060574,8.39356225665964,7.288551588824678,7.438246780965909,6.254746684213223,5.452247705143964,4.353630270912137,4.074921405474554,3.3072682806296836
Battalion 8/Engine 8/Ladder 2,3.9061478748094247,3.1183602340082897,2.303721362822068,2.945634876412537,2.2161733512160664,1.6755111692397078,1.4851848579174773,0.9184086640909345,0.3882256068730306,0.8644537339566827,1.32938527814077,1.6557185136196375,1.7887727735494714,2.7397185541414535,2.6757039325952454,3.466068469560809,3.8573301248492133,3.4564403150672023,4.908235393105726,4.589728469307423,6.027194757287998,7.61677329945411,10.062697926399553,8.758242790471014,5.626682655035618,4.391897811004533,3.563126636621736,2.509033606027312,2.743651359837365,3.086867000536569
Engine 44,5.110625576690205,4.316217745728358,3.489341059623473,4.099125823088351,3.390125874253415,2.6984683870050197,2.6875151882042876,2.025181562587986,1.5505925436537196,1.5138163210603033,0.1265028954075145,1.348353040147022,0.8542630042253384,1.5386540055374363,1.78189635093477,2.2665955355140808,2.800778819903585,2.3219152121935056,3.801209674412487,3.428498201511629,4.896405094335494,6.466796279539622,8.887689460893199,7.555771982531761,6.793714312448724,5.533920568110724,4.3786932471597,3.251176287263849,2.819693265885136,2.2900342340800104
Battalion 10/Engine 22/Ladder 13,5.6076144273778405,4.824026447212169,3.9645095977042297,4.615804678704029,3.904606510807331,3.107742507635064,3.191578679920339,2.479709422328857,2.062665217560647,1.8803077518888824,0.407502499218258,1.381531792387745,0.5985432755945048,1.035393766280282,1.4052035747513563,1.802393889286973,2.31287515047418,1.8104647261468565,3.293035533395299,2.911519228964967,4.3822582473462806,5.950084675040528,8.371369576066051,7.052994037376057,7.309879028421713,6.051041797560361,4.853517154098301,3.7215019066156954,3.1290857717386147,2.219810412708529
Engine 58/Ladder 26,7.028418817533457,6.26820970755801,5.349907571123716,6.077632455450225,5.362417897825774,4.388983708116476,4.6325169683552145,3.850887659175655,3.5189117371990113,3.153048232463536,1.8673841916440093,2.247487255911918,1.4829766491256715,0.5532017658717825,1.2111414060875803,0.8991276268200112,1.087144702778688,0.4396433775950651,1.8808788664066636,1.449519595802958,2.932947909981433,4.48877923742455,6.9117669432973265,5.645956010950641,8.770383441899748,7.513812676894606,6.234285095182202,5.102243858337938,4.2321454932269225,2.635189365708713
Engine 53/Ladder 43,6.442032297374191,5.656332524899304,4.793860861079488,5.433465027418328,4.729921738412955,3.902653055326992,4.025169647734191,3.303198570538664,2.8916097575635877,2.6632560346625036,1.2206886407112827,1.9317622897893914,1.0689950388979323,0.20244759635853868,1.2931940521096272,1.0183154253066964,1.711046265089688,1.105398730860168,2.571049953430866,2.123102552862084,3.6171994392609412,5.158513686604608,7.555349993560163,6.21862072495568,8.129590872796513,6.861877307397286,5.543957426655603,4.412120701780152,3.573283918573752,2.1457542209443043
